gloss,l1,w1,cc1,l2,w2,cc2,feature1,feature2,feature3,feature4,feature5,feature6,lexstat_simAA,lexstat_simBB,lexstat_simAB,feature7,target,db
good,LOWLAND_MIXE,oy,1,OLUTA_POPOLUCA,nioya,1,-1.8318503188,0.0752110514,2.5874570985,4.0095255313,1.3886729129,2.6666666667,18.4713490015,45.8288862023,6.8754809810,0.1540942595,1,mixe_zoque
good,LOWLAND_MIXE,oy,1,SAYULA_POPOLUCA,oy,1,4.8599371819,0.0038249044,5.5662218114,4.2850234380,1.4551260218,2.6666666667,16.5935731628,16.5935731628,16.5935731628,0.1540942595,1,mixe_zoque
good,LOWLAND_MIXE,oy,1,SOTEAPAN_ZOQUE,w3,2,-5.3773077521,0.2607491135,1.3441965850,3.1605866927,1.1507576726,2.6666666667,18.7371922202,18.3598854846,0.0000000000,0.1540942595,0,mixe_zoque
good,LOWLAND_MIXE,oy,1,SOUTH_HIGHLAND_MIXE,ey,1,1.6142168189,0.0236310639,3.7451931647,4.3903565294,1.4794104378,2.6666666667,16.8956604900,16.9306078180,7.3774665552,0.1540942595,1,mixe_zoque
good,LOWLAND_MIXE,oy,1,TEXISTEPEC_ZOQUE,w3,2,-5.3773077521,0.2908440009,1.2349682350,2.5925486270,0.9526414177,2.6666666667,18.8526716440,18.0005241742,0.0000000000,0.1540942595,0,mixe_zoque
good,MIGUEL_CHIMALAPA,w3h3,2,NORTH_HIGHLAND_MIXE,oy,1,-6.6847514579,0.4174997423,0.8734713518,2.9455527765,1.0802964995,2.6666666667,36.0452678755,18.4180372041,0.0000000000,0.1540942595,0,mixe_zoque
good,MIGUEL_CHIMALAPA,w3h3,2,OLUTA_POPOLUCA,nioya,1,-11.4278205771,0.8191885965,0.1994409451,3.1938418074,1.1612245205,2.6666666667,36.0452678755,45.8288862023,0.0000000000,0.1540942595,0,mixe_zoque
good,MIGUEL_CHIMALAPA,w3h3,2,SAYULA_POPOLUCA,oy,1,-6.6847514579,0.4176583085,0.8730916244,3.4218668583,1.2301862672,2.6666666667,36.0452678755,16.5935731628,0.0000000000,0.1540942595,0,mixe_zoque
good,MIGUEL_CHIMALAPA,w3h3,2,SOTEAPAN_ZOQUE,w3,2,1.0875823522,0.0196165355,3.9313824194,4.3398586564,1.4678417799,2.6666666667,36.0452678755,18.3598854846,14.9109510930,0.1540942595,1,mixe_zoque
good,MIGUEL_CHIMALAPA,w3h3,2,SOUTH_HIGHLAND_MIXE,ey,1,-7.0646608907,0.4559650219,0.7853391789,3.2250600117,1.1709515583,2.6666666667,36.0452678755,16.9306078180,0.0000000000,0.1540942595,0,mixe_zoque
good,MIGUEL_CHIMALAPA,w3h3,2,TEXISTEPEC_ZOQUE,w3,2,1.0875823522,0.0339553048,3.3827101827,4.3733295447,1.4755246286,2.6666666667,36.0452678755,18.0005241742,13.6514162127,0.1540942595,1,mixe_zoque
good,NORTH_HIGHLAND_MIXE,oy,1,OLUTA_POPOLUCA,nioya,1,-1.8318503188,0.0907918771,2.3991854568,4.1012365476,1.4112885252,2.6666666667,18.4713490015,45.8288862023,6.8754809810,0.1540942595,1,mixe_zoque
good,NORTH_HIGHLAND_MIXE,oy,1,SAYULA_POPOLUCA,oy,1,4.8599371819,0.0041649313,5.4810555032,4.4990288369,1.5038615595,2.6666666667,16.5935731628,16.5935731628,16.5935731628,0.1540942595,1,mixe_zoque
good,NORTH_HIGHLAND_MIXE,oy,1,SOTEAPAN_ZOQUE,w3,2,-5.3773077521,0.2913770634,1.2331371000,2.8840381889,1.0591914610,2.6666666667,18.7371922202,18.3598854846,0.0000000000,0.1540942595,0,mixe_zoque
good,NORTH_HIGHLAND_MIXE,oy,1,SOUTH_HIGHLAND_MIXE,ey,1,1.6142168189,0.0267292389,3.6219972217,4.7490986766,1.5579548477,2.6666666667,16.8956604900,16.9306078180,7.3774665552,0.1540942595,1,mixe_zoque
good,NORTH_HIGHLAND_MIXE,oy,1,TEXISTEPEC_ZOQUE,w3,2,-5.3773077521,0.3051243887,1.1870357538,2.5897493029,0.9515610768,2.6666666667,18.8526716440,18.0005241742,0.0000000000,0.1540942595,0,mixe_zoque
good,OLUTA_POPOLUCA,nioya,1,SAYULA_POPOLUCA,oy,1,-1.8318503188,0.0800930542,2.5245661431,4.3415106039,1.4682223530,2.6666666667,44.0029706943,16.5935731628,6.6419427441,0.1540942595,1,mixe_zoque
good,OLUTA_POPOLUCA,nioya,1,SOTEAPAN_ZOQUE,w3,2,-10.8086387063,0.7866882367,0.2399232505,3.2836307134,1.1889497350,2.6666666667,45.0574901037,18.3598854846,0.0000000000,0.1540942595,0,mixe_zoque
good,OLUTA_POPOLUCA,nioya,1,SOUTH_HIGHLAND_MIXE,ey,1,-4.8736371760,0.2464727588,1.4005038034,4.2678343146,1.4511065123,2.6666666667,51.4748314936,16.9306078180,0.0000000000,0.1540942595,1,mixe_zoque
good,OLUTA_POPOLUCA,nioya,1,TEXISTEPEC_ZOQUE,w3,2,-10.8086387063,0.7805926261,0.2477018707,3.0575421948,1.1176113889,2.6666666667,52.7733854322,18.0005241742,0.0000000000,0.1540942595,0,mixe_zoque
good,SAYULA_POPOLUCA,oy,1,SOTEAPAN_ZOQUE,w3,2,-5.3773077521,0.2781012091,1.2797701699,3.5846096949,1.2766495964,2.6666666667,18.7371922202,18.3598854846,0.0000000000,0.1540942595,0,mixe_zoque
good,SAYULA_POPOLUCA,oy,1,SOUTH_HIGHLAND_MIXE,ey,1,1.6142168189,0.0218763147,3.8223507488,4.2000659616,1.4351002303,2.6666666667,16.8956604900,16.9306078180,7.3774665552,0.1540942595,1,mixe_zoque
good,SAYULA_POPOLUCA,oy,1,TEXISTEPEC_ZOQUE,w3,2,-5.3773077521,0.3019508987,1.1974908618,3.2386599207,1.1751596395,2.6666666667,18.8526716440,18.0005241742,0.0000000000,0.1540942595,0,mixe_zoque
good,SOTEAPAN_ZOQUE,w3,2,SOUTH_HIGHLAND_MIXE,ey,1,-5.7572171849,0.3207547170,1.1370785695,3.0577366740,1.1176749933,2.6666666667,20.6066350999,16.9306078180,0.0000000000,0.1540942595,0,mixe_zoque
good,SOTEAPAN_ZOQUE,w3,2,TEXISTEPEC_ZOQUE,w3,2,5.2863419306,0.0035440723,5.6424788589,5.4403262106,1.6938390243,2.6666666667,18.0005241742,18.0005241742,18.0005241742,0.1540942595,1,mixe_zoque
good,SOUTH_HIGHLAND_MIXE,ey,1,TEXISTEPEC_ZOQUE,w3,2,-5.7572171849,0.3574957045,1.0286319324,2.8149206575,1.0349340756,2.6666666667,18.5686524794,18.0005241742,0.0000000000,0.1540942595,0,mixe_zoque
hair,CHIAPAS_ZOQUE,way,1,LOWLAND_MIXE,way,1,8.0985096300,0.0006183655,7.3884309258,2.9774386437,1.0910634154,3.1250000000,29.6139214899,30.3825779798,23.8271148018,0.0751078319,1,mixe_zoque
hair,CHIAPAS_ZOQUE,way,1,MARIA_CHIMALAPA,way,1,8.0985096300,0.0006965405,7.2693845964,5.1043323051,1.6300896507,3.1250000000,29.0985238515,29.0985238515,29.0985238515,0.0751078319,1,mixe_zoque
hair,CHIAPAS_ZOQUE,way,1,MIGUEL_CHIMALAPA,way7,1,5.6054817078,0.0027826445,5.8843535290,5.2461897348,1.6575020483,3.1250000000,28.6950129647,37.0171487413,18.2721818141,0.0751078319,1,mixe_zoque
hair,CHIAPAS_ZOQUE,way,1,NORTH_HIGHLAND_MIXE,vay,1,6.6441769745,0.0016159984,6.4278023189,2.9404078313,1.0785482899,3.1250000000,29.6139214899,29.8191336456,22.4536888174,0.0751078319,1,mixe_zoque
hair,CHIAPAS_ZOQUE,way,1,SOTEAPAN_ZOQUE,way,1,8.0985096300,0.0007602085,7.1819178013,4.4031711542,1.4823249982,3.1250000000,29.6139214899,30.0551176554,24.5994716917,0.0751078319,1,mixe_zoque
hair,CHIAPAS_ZOQUE,way,1,SOUTH_HIGHLAND_MIXE,way,1,8.0985096300,0.0006121200,7.3985822562,3.1467109430,1.1463577623,3.1250000000,29.6139214899,30.0295394795,24.4056912718,0.0751078319,1,mixe_zoque
hair,CHIAPAS_ZOQUE,way,1,TEXISTEPEC_ZOQUE,way,1,8.0985096300,0.0006378907,7.3573435933,4.4970402261,1.5034194529,3.1250000000,29.6139214899,29.4000181856,24.4527185508,0.0751078319,1,mixe_zoque
hair,LOWLAND_MIXE,way,1,MARIA_CHIMALAPA,way,1,8.0985096300,0.0005922767,7.4315366139,2.9520103119,1.0824863999,3.1250000000,30.3825779798,29.0985238515,11.2487603822,0.0751078319,1,mixe_zoque
hair,LOWLAND_MIXE,way,1,MIGUEL_CHIMALAPA,way7,1,5.6054817078,0.0030497423,5.7926981676,2.9224729762,1.0724301675,3.1250000000,30.3825779798,37.0171487413,18.1258991709,0.0751078319,1,mixe_zoque
hair,LOWLAND_MIXE,way,1,NORTH_HIGHLAND_MIXE,vay,1,6.6441769745,0.0020612182,6.1844581215,4.2533520654,1.4477073933,3.1250000000,31.0700782973,29.8191336456,27.3497731632,0.0751078319,1,mixe_zoque
hair,LOWLAND_MIXE,way,1,SOTEAPAN_ZOQUE,way,1,8.0985096300,0.0006648936,7.3158835045,3.1605866927,1.1507576726,3.1250000000,30.0551176554,30.0551176554,30.0551176554,0.0751078319,1,mixe_zoque
hair,LOWLAND_MIXE,way,1,SOUTH_HIGHLAND_MIXE,way,1,8.0985096300,0.0012492192,6.6852365324,4.3903565294,1.4794104378,3.1250000000,30.0295394795,30.0295394795,30.0295394795,0.0751078319,1,mixe_zoque
hair,LOWLAND_MIXE,way,1,TEXISTEPEC_ZOQUE,way,1,8.0985096300,0.0011933174,6.7310181005,2.5925486270,0.9526414177,3.1250000000,29.4000181856,29.4000181856,29.4000181856,0.0751078319,1,mixe_zoque
hair,MARIA_CHIMALAPA,way,1,MIGUEL_CHIMALAPA,way7,1,5.6054817078,0.0043838863,5.4298196749,5.9459680981,1.7827133593,3.1250000000,28.6950129647,37.0171487413,18.2721818141,0.0751078319,1,mixe_zoque
hair,MARIA_CHIMALAPA,way,1,NORTH_HIGHLAND_MIXE,vay,1,6.6441769745,0.0012769909,6.6632487928,2.9503614479,1.0819276876,3.1250000000,29.0985238515,29.8191336456,10.5647420265,0.0751078319,1,mixe_zoque
hair,MARIA_CHIMALAPA,way,1,SOTEAPAN_ZOQUE,way,1,8.0985096300,0.0009988763,6.9088796466,4.2824804462,1.4545323852,3.1250000000,29.0985238515,30.0551176554,14.2605120618,0.0751078319,1,mixe_zoque
hair,MARIA_CHIMALAPA,way,1,SOUTH_HIGHLAND_MIXE,way,1,8.0985096300,0.0010553471,6.8538855691,3.0821658950,1.1256325625,3.1250000000,29.0985238515,30.0295394795,9.6835893191,0.0751078319,1,mixe_zoque
hair,MARIA_CHIMALAPA,way,1,TEXISTEPEC_ZOQUE,way,1,8.0985096300,0.0007332274,7.2180546413,4.9158674166,1.5924682216,3.1250000000,29.0985238515,29.4000181856,13.4725707782,0.0751078319,1,mixe_zoque
hair,MIGUEL_CHIMALAPA,way7,1,NORTH_HIGHLAND_MIXE,vay,1,4.1511490523,0.0056683500,5.1728572098,2.9455527765,1.0802964995,3.1250000000,37.0171487413,29.8191336456,16.5463897659,0.0751078319,1,mixe_zoque
hair,MIGUEL_CHIMALAPA,way7,1,SOTEAPAN_ZOQUE,way,1,5.6054817078,0.0026598692,5.9294783216,4.3398586564,1.4678417799,3.1250000000,37.0171487413,30.0551176554,22.1239675384,0.0751078319,1,mixe_zoque
hair,MIGUEL_CHIMALAPA,way7,1,SOUTH_HIGHLAND_MIXE,way,1,5.6054817078,0.0026025401,5.9512673574,3.2250600117,1.1709515583,3.1250000000,37.0171487413,30.0295394795,19.7123312516,0.0751078319,1,mixe_zoque
hair,MIGUEL_CHIMALAPA,way7,1,TEXISTEPEC_ZOQUE,way,1,5.6054817078,0.0037969191,5.5735653118,4.3733295447,1.4755246286,3.1250000000,37.0171487413,29.4000181856,20.5606107903,0.0751078319,1,mixe_zoque
hair,NORTH_HIGHLAND_MIXE,vay,1,SOTEAPAN_ZOQUE,way,1,6.6441769745,0.0021720243,6.1320956768,2.8840381889,1.0591914610,3.1250000000,30.9767664865,30.0551176554,17.5470254632,0.0751078319,1,mixe_zoque
hair,NORTH_HIGHLAND_MIXE,vay,1,SOUTH_HIGHLAND_MIXE,way,1,6.6441769745,0.0029585799,5.8230458955,4.7490986766,1.5579548477,3.1250000000,28.8280295638,30.0295394795,27.0757818454,0.0751078319,1,mixe_zoque
hair,NORTH_HIGHLAND_MIXE,vay,1,TEXISTEPEC_ZOQUE,way,1,6.6441769745,0.0021263024,6.1533707890,2.5897493029,0.9515610768,3.1250000000,30.5628598844,29.4000181856,26.2707529629,0.0751078319,1,mixe_zoque
hair,SOTEAPAN_ZOQUE,way,1,SOUTH_HIGHLAND_MIXE,way,1,8.0985096300,0.0013163668,6.6328797406,3.0577366740,1.1176749933,3.1250000000,30.0295394795,30.0295394795,30.0295394795,0.0751078319,1,mixe_zoque
hair,SOTEAPAN_ZOQUE,way,1,TEXISTEPEC_ZOQUE,way,1,8.0985096300,0.0008002744,7.1305559144,5.4403262106,1.6938390243,3.1250000000,29.4000181856,29.4000181856,29.4000181856,0.0751078319,1,mixe_zoque
hair,SOUTH_HIGHLAND_MIXE,way,1,TEXISTEPEC_ZOQUE,way,1,8.0985096300,0.0011812715,6.7411638972,2.8149206575,1.0349340756,3.1250000000,29.4000181856,29.4000181856,29.4000181856,0.0751078319,1,mixe_zoque
many,CHIAPAS_ZOQUE,w3w3,3,LOWLAND_MIXE,may,1,-13.6565704064,0.9220859528,0.0811168355,2.9774386437,1.0910634154,3.8000000000,38.2685928181,26.7433828123,0.0000000000,0.1369920681,0,mixe_zoque
many,CHIAPAS_ZOQUE,w3w3,3,MARIA_CHIMALAPA,s3h37,6,-0.8946971703,0.0605990248,2.8034764777,5.1043323051,1.6300896507,3.8000000000,38.6969923151,45.6271587956,7.2873183323,0.1369920681,0,mixe_zoque
many,CHIAPAS_ZOQUE,w3w3,3,MIGUEL_CHIMALAPA,S3h37,6,-4.6461539565,0.2410594661,1.4227116284,5.2461897348,1.6575020483,3.8000000000,37.9302034670,44.4370329218,6.7878529998,0.1369920681,0,mixe_zoque
many,CHIAPAS_ZOQUE,w3w3,3,NORTH_HIGHLAND_MIXE,may,1,-13.6565704064,0.9502070498,0.0510753710,2.9404078313,1.0785482899,3.8000000000,38.2685928181,28.0571116067,0.0000000000,0.1369920681,0,mixe_zoque
many,CHIAPAS_ZOQUE,w3w3,3,OLUTA_POPOLUCA,pako,2,-4.7580592409,0.2381003546,1.4350630363,3.1800057778,1.1568830137,3.8000000000,38.2685928181,35.2894032917,3.0269380660,0.1369920681,0,mixe_zoque
many,CHIAPAS_ZOQUE,w3w3,3,SAYULA_POPOLUCA,may,1,-13.6565704064,0.9411703457,0.0606311295,3.5594560657,1.2696077427,3.8000000000,38.2685928181,27.1666349842,0.0000000000,0.1369920681,0,mixe_zoque
many,CHIAPAS_ZOQUE,w3w3,3,SOTEAPAN_ZOQUE,agi,5,-6.3130263959,0.3628366638,1.0138025080,4.4031711542,1.4823249982,3.8000000000,38.2685928181,26.5533452770,0.0000000000,0.1369920681,0,mixe_zoque
many,CHIAPAS_ZOQUE,w3w3,3,SOUTH_HIGHLAND_MIXE,mEy,1,-13.9968387441,0.9560293818,0.0449666323,3.1467109430,1.1463577623,3.8000000000,38.2685928181,27.9566699189,0.0000000000,0.1369920681,0,mixe_zoque
many,CHIAPAS_ZOQUE,w3w3,3,TEXISTEPEC_ZOQUE,daC ke,4,-9.3122382974,0.6865830321,0.3760281112,4.4970402261,1.5034194529,3.8000000000,38.2685928181,60.3918403161,-13.0840663096,0.1369920681,0,mixe_zoque
many,LOWLAND_MIXE,may,1,MARIA_CHIMALAPA,s3h37,6,-11.4629219752,0.8096422649,0.2111627772,2.9520103119,1.0824863999,3.8000000000,26.7433828123,45.6271587956,0.0000000000,0.1369920681,0,mixe_zoque
many,LOWLAND_MIXE,may,1,MIGUEL_CHIMALAPA,S3h37,6,-12.2160698753,0.8703333684,0.1388789587,2.9224729762,1.0724301675,3.8000000000,26.7433828123,44.4370329218,0.0000000000,0.1369920681,0,mixe_zoque
many,LOWLAND_MIXE,may,1,NORTH_HIGHLAND_MIXE,may,1,8.2694145766,0.0006183655,7.3884309258,4.2533520654,1.4477073933,3.8000000000,28.0571116067,28.0571116067,28.0571116067,0.1369920681,1,mixe_zoque
many,LOWLAND_MIXE,may,1,OLUTA_POPOLUCA,pako,2,-4.2287470864,0.1835325074,1.6953634751,4.0095255313,1.3886729129,3.8000000000,28.8151852346,35.2894032917,0.7576390950,0.1369920681,0,mixe_zoque
many,LOWLAND_MIXE,may,1,SAYULA_POPOLUCA,may,1,8.2694145766,0.0002124947,8.4565935693,4.2850234380,1.4551260218,3.8000000000,27.1666349842,27.1666349842,27.1666349842,0.1369920681,1,mixe_zoque
many,LOWLAND_MIXE,may,1,SOTEAPAN_ZOQUE,agi,5,-3.7124381347,0.1539228723,1.8713036310,3.1605866927,1.1507576726,3.8000000000,29.9331094871,26.5533452770,3.4456573069,0.1369920681,0,mixe_zoque
many,LOWLAND_MIXE,may,1,SOUTH_HIGHLAND_MIXE,mEy,1,6.1558968640,0.0034353529,5.6736356208,4.3903565294,1.4794104378,3.8000000000,27.1104836935,27.9566699189,18.4035286561,0.1369920681,1,mixe_zoque
many,LOWLAND_MIXE,may,1,TEXISTEPEC_ZOQUE,daC ke,4,-13.6993718929,0.9378390106,0.0641769752,2.5925486270,0.9526414177,3.8000000000,31.0132962374,60.3918403161,0.9378770762,0.1369920681,0,mixe_zoque
many,MARIA_CHIMALAPA,s3h37,6,MIGUEL_CHIMALAPA,S3h37,6,12.4202890604,0.0001184834,9.0407375876,5.9459680981,1.7827133593,3.8000000000,44.4370329218,44.4370329218,44.4370329218,0.1369920681,1,mixe_zoque
many,MARIA_CHIMALAPA,s3h37,6,NORTH_HIGHLAND_MIXE,may,1,-11.4629219752,0.8518690504,0.1603224607,2.9503614479,1.0819276876,3.8000000000,45.6271587956,28.0571116067,0.0000000000,0.1369920681,0,mixe_zoque
many,MARIA_CHIMALAPA,s3h37,6,OLUTA_POPOLUCA,pako,2,-8.6607081523,0.5760345893,0.5515875693,3.1652010587,1.1522165792,3.8000000000,45.6271587956,35.2894032917,0.0000000000,0.1369920681,0,mixe_zoque
many,MARIA_CHIMALAPA,s3h37,6,SAYULA_POPOLUCA,may,1,-11.4629219752,0.8358066060,0.1793580252,3.7319091819,1.3169199477,3.8000000000,45.6271587956,27.1666349842,0.0000000000,0.1369920681,0,mixe_zoque
many,MARIA_CHIMALAPA,s3h37,6,SOTEAPAN_ZOQUE,agi,5,-7.6654535111,0.4804594831,0.7330123765,4.2824804462,1.4545323852,3.8000000000,45.6271587956,26.5533452770,0.0000000000,0.1369920681,0,mixe_zoque
many,MARIA_CHIMALAPA,s3h37,6,SOUTH_HIGHLAND_MIXE,mEy,1,-11.8031903128,0.8705440901,0.1386368719,3.0821658950,1.1256325625,3.8000000000,45.6271587956,27.9566699189,0.0000000000,0.1369920681,0,mixe_zoque
many,MARIA_CHIMALAPA,s3h37,6,TEXISTEPEC_ZOQUE,daC ke,4,-6.6697495667,0.4059635830,0.9014918204,4.9158674166,1.5924682216,3.8000000000,45.6271587956,60.3918403161,-12.6960968095,0.1369920681,0,mixe_zoque
many,MIGUEL_CHIMALAPA,S3h37,6,NORTH_HIGHLAND_MIXE,may,1,-12.2160698753,0.9029166237,0.1021250624,2.9455527765,1.0802964995,3.8000000000,44.4370329218,28.0571116067,0.0000000000,0.1369920681,0,mixe_zoque
many,MIGUEL_CHIMALAPA,S3h37,6,OLUTA_POPOLUCA,pako,2,-8.6607081523,0.5711622807,0.5600819053,3.1938418074,1.1612245205,3.8000000000,44.4370329218,35.2894032917,0.0000000000,0.1369920681,0,mixe_zoque
many,MIGUEL_CHIMALAPA,S3h37,6,SAYULA_POPOLUCA,may,1,-12.2160698753,0.8924776881,0.1137537650,3.4218668583,1.2301862672,3.8000000000,44.4370329218,27.1666349842,0.0000000000,0.1369920681,0,mixe_zoque
many,MIGUEL_CHIMALAPA,S3h37,6,SOTEAPAN_ZOQUE,agi,5,-7.6654535111,0.4776681813,0.7388389689,4.3398586564,1.4678417799,3.8000000000,44.4370329218,26.5533452770,0.0000000000,0.1369920681,0,mixe_zoque
many,MIGUEL_CHIMALAPA,S3h37,6,SOUTH_HIGHLAND_MIXE,mEy,1,-12.5563382130,0.9221320008,0.0810668977,3.2250600117,1.1709515583,3.8000000000,44.4370329218,27.9566699189,0.0000000000,0.1369920681,0,mixe_zoque
many,MIGUEL_CHIMALAPA,S3h37,6,TEXISTEPEC_ZOQUE,daC ke,4,-9.4803228372,0.7067693643,0.3470508837,4.3733295447,1.4755246286,3.8000000000,44.4370329218,60.3918403161,-15.6791322066,0.1369920681,0,mixe_zoque
many,NORTH_HIGHLAND_MIXE,may,1,OLUTA_POPOLUCA,pako,2,-4.2287470864,0.2068335661,1.5758408375,4.1012365476,1.4112885252,3.8000000000,28.8151852346,35.2894032917,0.7576390950,0.1369920681,0,mixe_zoque
many,NORTH_HIGHLAND_MIXE,may,1,SAYULA_POPOLUCA,may,1,8.2694145766,0.0003123698,8.0713226687,4.4990288369,1.5038615595,3.8000000000,27.1666349842,27.1666349842,27.1666349842,0.1369920681,1,mixe_zoque
many,NORTH_HIGHLAND_MIXE,may,1,SOTEAPAN_ZOQUE,agi,5,-3.7124381347,0.1688748914,1.7785971258,2.8840381889,1.0591914610,3.8000000000,29.9331094871,26.5533452770,3.4456573069,0.1369920681,0,mixe_zoque
many,NORTH_HIGHLAND_MIXE,may,1,SOUTH_HIGHLAND_MIXE,mEy,1,6.1558968640,0.0037747398,5.5794238128,4.7490986766,1.5579548477,3.8000000000,27.1104836935,27.9566699189,18.4035286561,0.1369920681,1,mixe_zoque
many,NORTH_HIGHLAND_MIXE,may,1,TEXISTEPEC_ZOQUE,daC ke,4,-13.6993718929,0.9553476504,0.0456799729,2.5897493029,0.9515610768,3.8000000000,31.0132962374,60.3918403161,0.9378770762,0.1369920681,0,mixe_zoque
many,OLUTA_POPOLUCA,pako,2,SAYULA_POPOLUCA,may,1,-4.2287470864,0.1981832281,1.6185632818,4.3415106039,1.4682223530,3.8000000000,36.7080946556,27.1666349842,0.6809407246,0.1369920681,0,mixe_zoque
many,OLUTA_POPOLUCA,pako,2,SOTEAPAN_ZOQUE,agi,5,-3.6782951331,0.1587705107,1.8402954480,3.2836307134,1.1889497350,3.8000000000,36.6050357735,26.5533452770,14.7779738998,0.1369920681,0,mixe_zoque
many,OLUTA_POPOLUCA,pako,2,SOUTH_HIGHLAND_MIXE,mEy,1,-6.3422647990,0.3738875624,0.9838001620,4.2678343146,1.4511065123,3.8000000000,37.5262499589,27.9566699189,0.0000000000,0.1369920681,0,mixe_zoque
many,OLUTA_POPOLUCA,pako,2,TEXISTEPEC_ZOQUE,daC ke,4,-6.9557904100,0.4097489256,0.8922106835,3.0575421948,1.1176113889,3.8000000000,35.5702072794,60.3918403161,-3.2121229238,0.1369920681,0,mixe_zoque
many,SAYULA_POPOLUCA,may,1,SOTEAPAN_ZOQUE,agi,5,-3.7124381347,0.1652485446,1.8003046078,3.5846096949,1.2766495964,3.8000000000,29.9331094871,26.5533452770,3.4456573069,0.1369920681,0,mixe_zoque
many,SAYULA_POPOLUCA,may,1,SOUTH_HIGHLAND_MIXE,mEy,1,6.1558968640,0.0015776188,6.4518386274,4.2000659616,1.4351002303,3.8000000000,27.1104836935,27.9566699189,18.4035286561,0.1369920681,1,mixe_zoque
many,SAYULA_POPOLUCA,may,1,TEXISTEPEC_ZOQUE,daC ke,4,-13.6993718929,0.9487067076,0.0526555823,3.2386599207,1.1751596395,3.8000000000,31.0132962374,60.3918403161,0.9378770762,0.1369920681,0,mixe_zoque
many,SOTEAPAN_ZOQUE,agi,5,SOUTH_HIGHLAND_MIXE,mEy,1,-5.8259558473,0.3258007898,1.1214691586,3.0577366740,1.1176749933,3.8000000000,30.2987842150,27.9566699189,0.0000000000,0.1369920681,0,mixe_zoque
many,SOTEAPAN_ZOQUE,agi,5,TEXISTEPEC_ZOQUE,daC ke,4,-3.5892563873,0.1551389048,1.8634344036,5.4403262106,1.6938390243,3.8000000000,30.0515482961,60.3918403161,-4.5706449310,0.1369920681,0,mixe_zoque
many,SOUTH_HIGHLAND_MIXE,mEy,1,TEXISTEPEC_ZOQUE,daC ke,4,-13.6543795421,0.9579037801,0.0430079444,2.8149206575,1.0349340756,3.8000000000,31.8408935704,60.3918403161,-8.0158725706,0.1369920681,0,mixe_zoque
feather,CHIAPAS_ZOQUE,p3k,1,LOWLAND_MIXE,ce5i7i b3k,2,-5.5763966969,0.2931052252,1.2272236041,2.9774386437,1.0910634154,3.7777777778,26.4671289108,107.7325708400,-9.2000000000,0.6365705226,0,mixe_zoque
feather,CHIAPAS_ZOQUE,p3k,1,MARIA_CHIMALAPA,p3k,1,8.4186144962,0.0006965405,7.2693845964,5.1043323051,1.6300896507,3.7777777778,27.8941964786,27.8941964786,27.8941964786,0.6365705226,1,mixe_zoque
